id,measured,predicted
CHEMBL3664129,7.11,6.952314999999991
CHEMBL4574424,7.11,8.526835416666692
CHEMBL5189808,7.11,6.614683333333331
CHEMBL5431498,7.11,6.821012500000003
CHEMBL5555610,7.11,7.703901309523804
CHEMBL5568342,7.11,7.530925000000007
CHEMBL5618496,7.11,6.700145833333328
CHEMBL5631946,7.11,6.709622499999999
CHEMBL217314,7.1,6.909147619047629
CHEMBL425971,7.1,7.2604000000000095
CHEMBL516236,7.1,6.876937499999974
CHEMBL3334997,7.1,7.694624999999989
CHEMBL4070388,7.1,7.035674999999992
CHEMBL4162282,7.1,7.232524999999996
CHEMBL4759584,7.1,6.315249999999989
CHEMBL5277907,7.1,7.2397125000000075
CHEMBL237995,7.09,6.947458333333332
CHEMBL3664039,7.09,7.434424999999997
CHEMBL3937294,7.09,6.8455750000000055
CHEMBL4437028,7.09,7.417362500000011
CHEMBL5201623,7.09,6.681968750000007
CHEMBL5894154,7.09,7.435008333333335
CHEMBL1914702,7.08,6.842074999999995
CHEMBL4744883,7.08,7.173912499999989
CHEMBL260200,7.07,6.906762499999998
CHEMBL3939518,7.07,7.231150000000006
CHEMBL5191956,7.07,6.88434166666667
CHEMBL5221043,7.07,7.315849999999994
CHEMBL5571753,7.07,7.158362499999997
CHEMBL428737,7.06,8.020149999999978
CHEMBL4583564,7.06,6.515075000000001
CHEMBL5564380,7.06,6.915925000000018
CHEMBL5589652,7.06,6.726825000000002
CHEMBL5613340,7.06,6.721749999999995
CHEMBL5618301,7.06,7.036997499999983
CHEMBL6074533,7.06,6.760258333333341
CHEMBL390907,7.05,6.572187499999989
CHEMBL396444,7.05,6.701625000000003
CHEMBL487975,7.05,6.863074999999976
CHEMBL1808631,7.05,6.731049999999995
CHEMBL3287008,7.05,6.249737500000008
CHEMBL3577697,7.05,6.868075
CHEMBL3689835,7.05,6.877699999999991
CHEMBL3689852,7.05,6.759899999999992
CHEMBL4761444,7.05,5.861849999999997
CHEMBL5571617,7.05,6.912850000000011
CHEMBL6062485,7.04,7.897799999999992
CHEMBL251757,7.03,6.996993750000009
CHEMBL2442795,7.03,6.615175000000026
CHEMBL3655950,7.03,7.026949999999979
CHEMBL5843103,7.03,6.893591666666679
CHEMBL95885,7.02,7.163177083333339
CHEMBL4080343,7.02,7.0727499999999965
CHEMBL4174058,7.02,7.183737500000003
CHEMBL5573240,7.02,7.28602500000001
CHEMBL2312462,7.01,6.888458333333346
CHEMBL4442544,7.01,6.537374999999998
CHEMBL237541,7.0,7.255132499999966
CHEMBL254111,7.0,6.879288333333323
CHEMBL403596,7.0,6.314851666666661
CHEMBL1914708,7.0,7.137225000000002
CHEMBL3426803,7.0,6.354950000000001
CHEMBL4299419,7.0,7.039199999999997
CHEMBL3689780,7.0,6.747474999999996
CHEMBL4171570,7.0,7.410883333333348
CHEMBL5206074,7.0,6.9659
CHEMBL5618278,7.0,7.0700875000000245
CHEMBL5815391,6.99,6.7042749999999955
CHEMBL4460434,6.99,6.79924791666666
CHEMBL5408565,6.99,6.91825
CHEMBL487962,6.98,6.010100000000001
CHEMBL3656014,6.98,6.899625000000006
CHEMBL5075704,6.98,7.447337500000015
CHEMBL5203443,6.98,6.873874999999994
CHEMBL1083086,6.97,6.592024999999991
